observationURI,sequenceNumber,obsID,collection,observationID,algorithm_name,type,intent
b'caom:JCMT/m95au56@950507_101354_das_0090',,b'00000000-0000-0000-3ae1-01440fd03c16',b'JCMT',b'm95au56@950507_101354_das_0090',b'exposure',b'',b'science'
b'caom:JCMT/myu32@931122_101354_ukt_0422',,b'00000000-0000-0000-3ae1-01440efb6347',b'JCMT',b'myu32@931122_101354_ukt_0422',b'exposure',b'',b'science'
b'caom:JCMT/canserv_9308@930805_101356_das_0037',,b'00000000-0000-0000-3ae1-01441031a2a6',b'JCMT',b'canserv_9308@930805_101356_das_0037',b'exposure',b'',b'science'
b'caom:JCMT/DAS_00066_19981222T101355',66.0,b'00000000-0000-0000-5feb-0683c5688ce4',b'JCMT',b'DAS_00066_19981222T101355',b'exposure',b'grid',b'science'
b'caom:JCMT/mq47@891120_101356_aos_0072',,b'00000000-0000-0000-3ae1-01440fe89fbc',b'JCMT',b'mq47@891120_101356_aos_0072',b'exposure',b'',b'science'
b'caom:JCMT/scuba2_00049_20100307T101358',49.0,b'00000000-0000-0000-78fe-f18f4c86168b',b'JCMT',b'scuba2_00049_20100307T101358',b'exposure',b'flatfield',b'calibration'
b'caom:JCMT/scuba2_00051_20100110T101359',51.0,b'00000000-0000-0000-b92a-01407ab5d6b1',b'JCMT',b'scuba2_00051_20100110T101359',b'exposure',b'pointing',b'science'
b'caom:JCMT/DAS_00095_19960913T101359',95.0,b'00000000-0000-0000-1375-050406e0d2ad',b'JCMT',b'DAS_00095_19960913T101359',b'exposure',b'scan',b'science'
b'caom:JCMT/scuba2_00045_20091128T101355',45.0,b'00000000-0000-0000-9244-0140891480f9',b'JCMT',b'scuba2_00045_20091128T101355',b'exposure',b'pointing',b'science'
b'caom:JCMT/mt66@910515_101352_ukt_0399',,b'00000000-0000-0000-cebe-01440c29bf20',b'JCMT',b'mt66@910515_101352_ukt_0399',b'exposure',b'',b'science'
b'caom:JCMT/m04bi14@050514_101359_das_0057',,b'00000000-0000-0000-3ae1-0144104a8c01',b'JCMT',b'm04bi14@050514_101359_das_0057',b'exposure',b'',b'science'
b'caom:JCMT/acsis_00028_20070723T101352',28.0,b'00000000-0000-0000-a960-e3ee3bf6c39e',b'JCMT',b'acsis_00028_20070723T101352',b'exposure',b'grid',b'science'
b'caom:JCMT/scuba2_00051_20100222T101355',51.0,b'00000000-0000-0000-7708-01407abc81ad',b'JCMT',b'scuba2_00051_20100222T101355',b'exposure',b'pointing',b'science'
b'caom:JCMT/DAS_00047_20050402T101354',47.0,b'00000000-0000-0000-9421-fcf454ceb90d',b'JCMT',b'DAS_00047_20050402T101354',b'exposure',b'grid',b'science'
b'caom:JCMT/ddt_apr93@930416_101359_ukt_0112',,b'00000000-0000-0000-3ae1-0144106f6bfb',b'JCMT',b'ddt_apr93@930416_101359_ukt_0112',b'exposure',b'',b'science'
b'caom:JCMT/DAS_00063_20051106T101358',63.0,b'00000000-0000-0000-05de-061eb34ab6a0',b'JCMT',b'DAS_00063_20051106T101358',b'exposure',b'grid',b'science'
b'caom:JCMT/m95bh04@951126_101351_das_0028',,b'00000000-0000-0000-3ae1-014412541e29',b'JCMT',b'm95bh04@951126_101351_das_0028',b'exposure',b'',b'science'
b'caom:JCMT/DAS_00043_20040609T101356',43.0,b'00000000-0000-0000-f11c-04fff145b341',b'JCMT',b'DAS_00043_20040609T101356',b'exposure',b'grid',b'science'
b'caom:JCMT/eac_9311b@931110_210135_ukt_0063',,b'00000000-0000-0000-3ae1-01440ee228bc',b'JCMT',b'eac_9311b@931110_210135_ukt_0063',b'exposure',b'',b'science'
b'caom:JCMT/scuba2_00037_20181106T101353',37.0,b'00000000-0000-0000-aa19-d6606991d7e1',b'JCMT',b'scuba2_00037_20181106T101353',b'exposure',b'',b'calibration'
b'caom:JCMT/scuba2_00036_20171125T101352',36.0,b'00000000-0000-0000-4a6a-5ecf81d69f80',b'JCMT',b'scuba2_00036_20171125T101352',b'exposure',b'pointing',b'science'
b'caom:JCMT/DAS_00009_20011002T101356',9.0,b'00000000-0000-0000-faa6-044f2a5af295',b'JCMT',b'DAS_00009_20011002T101356',b'exposure',b'grid',b'science'
b'caom:JCMT/DAS_00022_20000617T101353',22.0,b'00000000-0000-0000-7d93-03eb8cfcb633',b'JCMT',b'DAS_00022_20000617T101353',b'exposure',b'grid',b'science'
b'caom:JCMT/acsis_00034_20150821T101359',34.0,b'00000000-0000-0000-d531-aa6a631e17f3',b'JCMT',b'acsis_00034_20150821T101359',b'exposure',b'pointing',b'calibration'
b'caom:JCMT/scuba2_00044_20151226T101353',44.0,b'00000000-0000-0000-7844-ed00ce272a13',b'JCMT',b'scuba2_00044_20151226T101353',b'exposure',b'scan',b'science'
b'caom:JCMT/acsis_00011_20150408T101357',11.0,b'00000000-0000-0000-f432-1c953713c903',b'JCMT',b'acsis_00011_20150408T101357',b'exposure',b'grid',b'science'
b'caom:JCMT/ms50@900905_101358_aos_0106',,b'00000000-0000-0000-3ae1-0144102140cf',b'JCMT',b'ms50@900905_101358_aos_0106',b'exposure',b'',b'science'
b'caom:JCMT/DAS_00012_19981203T101356',12.0,b'00000000-0000-0000-4cd4-0683418f2cf2',b'JCMT',b'DAS_00012_19981203T101356',b'exposure',b'grid',b'science'
b'caom:JCMT/acsis_00048_20090726T101350',48.0,b'00000000-0000-0000-be70-e3f0bb110eea',b'JCMT',b'acsis_00048_20090726T101350',b'exposure',b'grid',b'science'
b'caom:NOAO/psg_170424_101351_ori',,b'00000000-0000-0000-afbe-d4c96ced7779',b'NOAO',b'psg_170424_101351_ori',b'exposure',b'object',b'science'
b'caom:JCMT/acsis_00033_20130117T101357',33.0,b'00000000-0000-0000-6b2e-e3f09b3c9db7',b'JCMT',b'acsis_00033_20130117T101357',b'exposure',b'grid',b'science'
b'caom:JCMT/scuba2_00035_20160219T110135',35.0,b'00000000-0000-0000-953b-ee30212cf8b6',b'JCMT',b'scuba2_00035_20160219T110135',b'exposure',b'scan',b'science'
b'caom:JCMT/acsis_00038_20100801T101352',38.0,b'00000000-0000-0000-a7a9-e3ef89b14f56',b'JCMT',b'acsis_00038_20100801T101352',b'exposure',b'scan',b'science'
b'caom:JCMT/acsis_00039_20100606T110135',39.0,b'00000000-0000-0000-f3d7-e3ef83ca7f8a',b'JCMT',b'acsis_00039_20100606T110135',b'exposure',b'scan',b'science'
b'caom:JCMT/acsis_00060_20090830T101355',60.0,b'00000000-0000-0000-bc37-e3ef2e05c6e5',b'JCMT',b'acsis_00060_20090830T101355',b'exposure',b'jiggle',b'science'
b'caom:JCMT/acsis_00002_20190107T101356',2.0,b'00000000-0000-0000-bd79-75ad2f1890f6',b'JCMT',b'acsis_00002_20190107T101356',b'exposure',b'',b'calibration'
b'caom:JCMT/20190225-98e8c23410135be23a5c813bc5c39fb5',56.0,b'4c01eab5-888d-4e31-828e-64a8cf56d948',b'JCMT',b'20190225-98e8c23410135be23a5c813bc5c39fb5',b'night',b'pointing',b'science'
b'caom:JCMT/scuba2_00084_20190304T210135',84.0,b'00000000-0000-0000-a7cd-641b8f039ea5',b'JCMT',b'scuba2_00084_20190304T210135',b'exposure',b'scan',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013558-0131-s',7.0,b'00000000-0000-0000-a7c3-a72a8f6c9ed0',b'TESS',b'tess2019006130736-s0007-0000000471013558-0131-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013548-0131-s',7.0,b'00000000-0000-0000-85c5-20c9f3ff3c36',b'TESS',b'tess2019006130736-s0007-0000000471013548-0131-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013517-0131-s',7.0,b'00000000-0000-0000-8a15-5fd93c959d9c',b'TESS',b'tess2019006130736-s0007-0000000471013517-0131-s',b'timeseries',b'',b'science'
b'caom:JCMT/acsis_00039_20101008T110135',39.0,b'00000000-0000-0000-45c3-e3f02994b401',b'JCMT',b'acsis_00039_20101008T110135',b'exposure',b'grid',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013553-0131-s',7.0,b'00000000-0000-0000-81b7-91c27834287e',b'TESS',b'tess2019006130736-s0007-0000000471013553-0131-s',b'timeseries',b'',b'science'
b'caom:NOAO/psg_170715_101357_cri',,b'00000000-0000-0000-8e2f-7d6412ec45b3',b'NOAO',b'psg_170715_101357_cri',b'exposure',b'comp',b'science'
b'caom:NOAO/psg_170715_101350_cri',,b'00000000-0000-0000-95ad-72eee92339fa',b'NOAO',b'psg_170715_101350_cri',b'exposure',b'comp',b'science'
b'caom:TESS/tess2018234235059-s0002-0000000471013524-0121-s',2.0,b'00000000-0000-0000-9031-06f605245065',b'TESS',b'tess2018234235059-s0002-0000000471013524-0121-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018263035959-s0003-0000000471013574-0123-s',3.0,b'00000000-0000-0000-af15-a9b1ca551c4a',b'TESS',b'tess2018263035959-s0003-0000000471013574-0123-s',b'timeseries',b'',b'science'
b'caom:JCMT/acsis_00044_20080820T101353',44.0,b'00000000-0000-0000-aa06-e3eeb54a691b',b'JCMT',b'acsis_00044_20080820T101353',b'exposure',b'jiggle',b'science'
b'caom:NOAO/psg_170723_101350_ori',,b'00000000-0000-0000-bb0c-176a01cf0dd2',b'NOAO',b'psg_170723_101350_ori',b'exposure',b'object',b'science'
b'caom:NOAO/psg_170818_101353_cri',,b'00000000-0000-0000-951d-c9d8f3d9fbcd',b'NOAO',b'psg_170818_101353_cri',b'exposure',b'comp',b'science'
b'caom:NOAO/psg_150313_010135_ori',,b'00000000-0000-0000-aaa3-3981cce17cb4',b'NOAO',b'psg_150313_010135_ori',b'exposure',b'object',b'science'
b'caom:NOAO/psg_140922_010135_ori',,b'00000000-0000-0000-a4d1-fbd29c33bf52',b'NOAO',b'psg_140922_010135_ori',b'exposure',b'object',b'science'
b'caom:NOAO/psg_150510_010135_cri',,b'00000000-0000-0000-8d8c-eea2cc9e59ec',b'NOAO',b'psg_150510_010135_cri',b'exposure',b'comp',b'science'
b'caom:DAO/dao_c182_2009_010135',,b'ef5812c2-5dd4-437f-9d49-621acc572685',b'DAO',b'dao_c182_2009_010135',b'exposure',b'flat',b'calibration'
b'caom:JCMT/mo55@890222_101354_aos_0065',,b'00000000-0000-0000-6dae-014404ebcdc7',b'JCMT',b'mo55@890222_101354_aos_0065',b'exposure',b'',b'science'
b'caom:JCMT/mq54@891220_101357_ukt_0133',,b'00000000-0000-0000-cebe-01440a39eb69',b'JCMT',b'mq54@891220_101357_ukt_0133',b'exposure',b'',b'science'
b'caom:JCMT/m00au61@001115_101352_cbe_0100',,b'00000000-0000-0000-3ae1-0144104a5976',b'JCMT',b'm00au61@001115_101352_cbe_0100',b'exposure',b'',b'science'
b'caom:JCMT/m02acan@020520_101350_das_0064',,b'00000000-0000-0000-3ae1-01440ea7a14d',b'JCMT',b'm02acan@020520_101350_das_0064',b'exposure',b'',b'science'
b'caom:CFHT/2310135',2310135.0,b'00000000-0000-0000-8425-01663ff41094',b'CFHT',b'2310135',b'exposure',b'COMPARISON',b'calibration'
b'caom:JCMT/canserv_9505@950503_101358_das_0031',,b'00000000-0000-0000-3ae1-01440e846c51',b'JCMT',b'canserv_9505@950503_101358_das_0031',b'exposure',b'',b'science'
b'caom:JCMT/m96bh01@960913_101359_das_0281',,b'00000000-0000-0000-3ae1-014412564ac3',b'JCMT',b'm96bh01@960913_101359_das_0281',b'exposure',b'',b'science'
b'caom:JCMT/mw24@920824_101350_cbe_0161',,b'00000000-0000-0000-3ae1-01441259e3fc',b'JCMT',b'mw24@920824_101350_cbe_0161',b'exposure',b'',b'science'
b'caom:JCMT/m94bh01@941025_110135_das_0065',,b'00000000-0000-0000-3ae1-01440e37444a',b'JCMT',b'm94bh01@941025_110135_das_0065',b'exposure',b'',b'science'
b'caom:JCMT/m94bh05@950102_101359_das_0172',,b'00000000-0000-0000-3ae1-014411a15f7d',b'JCMT',b'm94bh05@950102_101359_das_0172',b'exposure',b'',b'science'
b'caom:JCMT/myc05@940108_101358_das_0330',,b'00000000-0000-0000-3ae1-014411f2da0d',b'JCMT',b'myc05@940108_101358_das_0330',b'exposure',b'',b'science'
b'caom:JCMT/myc17@940113_101352_das_0086',,b'00000000-0000-0000-3ae1-01440e963c3c',b'JCMT',b'myc17@940113_101352_das_0086',b'exposure',b'',b'science'
b'caom:JCMT/DAS_00065_19950319T101350',65.0,b'00000000-0000-0000-b7e1-fd5dd851d169',b'JCMT',b'DAS_00065_19950319T101350',b'exposure',b'grid',b'science'
b'caom:JCMT/acsis_00040_20100726T101353',40.0,b'00000000-0000-0000-a862-e3ef8ad72d89',b'JCMT',b'acsis_00040_20100726T101353',b'exposure',b'pointing',b'calibration'
b'caom:JCMT/acsis_00026_20090520T101351',26.0,b'00000000-0000-0000-42d2-e7622531c7b4',b'JCMT',b'acsis_00026_20090520T101351',b'exposure',b'pointing',b'calibration'
b'caom:JCMT/acsis_00031_20090121T101350',31.0,b'00000000-0000-0000-9ef7-e3f0b437dc95',b'JCMT',b'acsis_00031_20090121T101350',b'exposure',b'focus',b'calibration'
b'caom:JCMT/acsis_00024_20081115T101357',24.0,b'00000000-0000-0000-e1da-e3f0d8795e1d',b'JCMT',b'acsis_00024_20081115T101357',b'exposure',b'focus',b'calibration'
b'caom:JCMT/acsis_27_20061213T101354',27.0,b'00000000-0000-0000-26aa-e3ee14e6fe19',b'JCMT',b'acsis_27_20061213T101354',b'exposure',b'pointing',b'calibration'
b'caom:JCMT/acsis_39_20061127T101358',39.0,b'00000000-0000-0000-95bc-e3ee11efa242',b'JCMT',b'acsis_39_20061127T101358',b'exposure',b'grid',b'science'
b'caom:JCMT/acsis_63_20061205T101351',63.0,b'00000000-0000-0000-f58b-e3ee015e0c19',b'JCMT',b'acsis_63_20061205T101351',b'exposure',b'pointing',b'calibration'
b'caom:JCMT/acsis_00038_20171115T101352',38.0,b'00000000-0000-0000-9eab-5e065adde9ff',b'JCMT',b'acsis_00038_20171115T101352',b'exposure',b'jiggle',b'science'
b'caom:JCMT/scuba2_00037_20190329T101355',37.0,b'00000000-0000-0000-a688-d40a7d1f2643',b'JCMT',b'scuba2_00037_20190329T101355',b'exposure',b'',b'calibration'
b'caom:TESS/tess2018210135942-s0001-4-2-0120-s',1.0,b'00000000-0000-0000-a4b1-472e7b316f57',b'TESS',b'tess2018210135942-s0001-4-2-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018210135942-s0001-2-4-0120-s',1.0,b'00000000-0000-0000-a45d-1f7963936eb3',b'TESS',b'tess2018210135942-s0001-2-4-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018210135942-s0001-1-4-0120-s',1.0,b'00000000-0000-0000-90f7-54fbeeff02ae',b'TESS',b'tess2018210135942-s0001-1-4-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018210135942-s0001-1-1-0120-s',1.0,b'00000000-0000-0000-801c-6085aa51a469',b'TESS',b'tess2018210135942-s0001-1-1-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018210135942-s0001-1-2-0120-s',1.0,b'00000000-0000-0000-8c49-850737811386',b'TESS',b'tess2018210135942-s0001-1-2-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018210135942-s0001-2-1-0120-s',1.0,b'00000000-0000-0000-b17a-dbbcaee0cd7a',b'TESS',b'tess2018210135942-s0001-2-1-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018210135942-s0001-2-3-0120-s',1.0,b'00000000-0000-0000-8cb1-55cb23a24d8c',b'TESS',b'tess2018210135942-s0001-2-3-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018210135942-s0001-3-4-0120-s',1.0,b'00000000-0000-0000-be26-40ee88631485',b'TESS',b'tess2018210135942-s0001-3-4-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018210135942-s0001-4-4-0120-s',1.0,b'00000000-0000-0000-89b1-1268fe8bc50c',b'TESS',b'tess2018210135942-s0001-4-4-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018210135942-s0001-4-3-0120-s',1.0,b'00000000-0000-0000-88a4-44826d31ea16',b'TESS',b'tess2018210135942-s0001-4-3-0120-s',b'exposure',b'',b'science'
b'caom:TESS/tess2018234235059-s0002-0000000471013565-0121-s',2.0,b'00000000-0000-0000-8c89-59402643b3c8',b'TESS',b'tess2018234235059-s0002-0000000471013565-0121-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-1-3-0131-s',7.0,b'00000000-0000-0000-b380-14d4e7c66bd8',b'TESS',b'tess2019010135936-s0007-1-3-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-1-4-0131-s',7.0,b'00000000-0000-0000-94c7-61fff932a5fc',b'TESS',b'tess2019010135936-s0007-1-4-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-1-1-0131-s',7.0,b'00000000-0000-0000-a06b-9d5b24487009',b'TESS',b'tess2019010135936-s0007-1-1-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-2-1-0131-s',7.0,b'00000000-0000-0000-8265-642ec2199e67',b'TESS',b'tess2019010135936-s0007-2-1-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-2-2-0131-s',7.0,b'00000000-0000-0000-8a79-d32dc5257b49',b'TESS',b'tess2019010135936-s0007-2-2-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-1-2-0131-s',7.0,b'00000000-0000-0000-bff4-789c99842423',b'TESS',b'tess2019010135936-s0007-1-2-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-2-4-0131-s',7.0,b'00000000-0000-0000-8bc6-754b3dc746f7',b'TESS',b'tess2019010135936-s0007-2-4-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-3-1-0131-s',7.0,b'00000000-0000-0000-9bf1-e5438421f2c5',b'TESS',b'tess2019010135936-s0007-3-1-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-3-2-0131-s',7.0,b'00000000-0000-0000-90f4-25830e200643',b'TESS',b'tess2019010135936-s0007-3-2-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-2-3-0131-s',7.0,b'00000000-0000-0000-9a74-edcf9a1a461c',b'TESS',b'tess2019010135936-s0007-2-3-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-3-3-0131-s',7.0,b'00000000-0000-0000-b407-067c9cd1b91b',b'TESS',b'tess2019010135936-s0007-3-3-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-4-1-0131-s',7.0,b'00000000-0000-0000-8c89-fecd807abedb',b'TESS',b'tess2019010135936-s0007-4-1-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-4-2-0131-s',7.0,b'00000000-0000-0000-9aef-28ee564efcaf',b'TESS',b'tess2019010135936-s0007-4-2-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-3-4-0131-s',7.0,b'00000000-0000-0000-b936-8eeca5bf5bbf',b'TESS',b'tess2019010135936-s0007-3-4-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-4-3-0131-s',7.0,b'00000000-0000-0000-885d-98088785fb37',b'TESS',b'tess2019010135936-s0007-4-3-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019010135936-s0007-4-4-0131-s',7.0,b'00000000-0000-0000-9e90-8517ec2554f1',b'TESS',b'tess2019010135936-s0007-4-4-0131-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013582-0131-s',7.0,b'00000000-0000-0000-b1ab-d7b0bfa22800',b'TESS',b'tess2019006130736-s0007-0000000471013582-0131-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013590-0131-s',7.0,b'00000000-0000-0000-bb33-18678a120940',b'TESS',b'tess2019006130736-s0007-0000000471013590-0131-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013540-0131-s',7.0,b'00000000-0000-0000-81a7-df78188d0213',b'TESS',b'tess2019006130736-s0007-0000000471013540-0131-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000350710135-0131-s',7.0,b'00000000-0000-0000-8cac-a8719d518418',b'TESS',b'tess2019006130736-s0007-0000000350710135-0131-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013587-0131-s',7.0,b'00000000-0000-0000-ae2b-79843d2795e2',b'TESS',b'tess2019006130736-s0007-0000000471013587-0131-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013536-0131-s',7.0,b'00000000-0000-0000-830d-950105e4f802',b'TESS',b'tess2019006130736-s0007-0000000471013536-0131-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019006130736-s0007-0000000471013599-0131-s',7.0,b'00000000-0000-0000-bedc-584f1e0ee4e5',b'TESS',b'tess2019006130736-s0007-0000000471013599-0131-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018349182459-s0006-0000000471013582-0126-s',6.0,b'00000000-0000-0000-a5b0-3e185e05e388',b'TESS',b'tess2018349182459-s0006-0000000471013582-0126-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018349182459-s0006-0000000471013515-0126-s',6.0,b'00000000-0000-0000-be1d-579e2b10414b',b'TESS',b'tess2018349182459-s0006-0000000471013515-0126-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018319095959-s0005-0000000471013547-0125-s',5.0,b'00000000-0000-0000-8252-a9c52337c4f6',b'TESS',b'tess2018319095959-s0005-0000000471013547-0125-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018206045859-s0001-0000000471013508-0120-s',1.0,b'00000000-0000-0000-a4f9-466a702bec26',b'TESS',b'tess2018206045859-s0001-0000000471013508-0120-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018263035959-s0003-0000000471013524-0123-s',3.0,b'00000000-0000-0000-bbaf-30559a8bf025',b'TESS',b'tess2018263035959-s0003-0000000471013524-0123-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000350710135-0136-s',8.0,b'00000000-0000-0000-ae59-137f4b5f43a3',b'TESS',b'tess2019032160000-s0008-0000000350710135-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013526-0136-s',8.0,b'00000000-0000-0000-90b0-cd807aabf0d4',b'TESS',b'tess2019032160000-s0008-0000000471013526-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013582-0136-s',8.0,b'00000000-0000-0000-a9c7-e103eb63df62',b'TESS',b'tess2019032160000-s0008-0000000471013582-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013587-0136-s',8.0,b'00000000-0000-0000-bc9e-7ec25dbc5eec',b'TESS',b'tess2019032160000-s0008-0000000471013587-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013580-0136-s',8.0,b'00000000-0000-0000-8a2e-fb7039c9e10e',b'TESS',b'tess2019032160000-s0008-0000000471013580-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013553-0136-s',8.0,b'00000000-0000-0000-9cc5-83f0fb633ecc',b'TESS',b'tess2019032160000-s0008-0000000471013553-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013579-0136-s',8.0,b'00000000-0000-0000-ae72-87e3d0ab00ba',b'TESS',b'tess2019032160000-s0008-0000000471013579-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013568-0136-s',8.0,b'00000000-0000-0000-ba0a-6dc4b93b47dd',b'TESS',b'tess2019032160000-s0008-0000000471013568-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013564-0136-s',8.0,b'00000000-0000-0000-a4a2-bbaac60ffebd',b'TESS',b'tess2019032160000-s0008-0000000471013564-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013598-0136-s',8.0,b'00000000-0000-0000-b33f-ad44cc7a231f',b'TESS',b'tess2019032160000-s0008-0000000471013598-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013513-0136-s',8.0,b'00000000-0000-0000-bc64-1086d1fbc1d9',b'TESS',b'tess2019032160000-s0008-0000000471013513-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2019032160000-s0008-0000000471013577-0136-s',8.0,b'00000000-0000-0000-9e07-ae379c6280ad',b'TESS',b'tess2019032160000-s0008-0000000471013577-0136-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018263035959-s0003-0000000471013597-0123-s',3.0,b'00000000-0000-0000-bf8f-89c392824fe2',b'TESS',b'tess2018263035959-s0003-0000000471013597-0123-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018263035959-s0003-0000000471013554-0123-s',3.0,b'00000000-0000-0000-a30e-d43d3313fa38',b'TESS',b'tess2018263035959-s0003-0000000471013554-0123-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018263035959-s0003-0000000471013555-0123-s',3.0,b'00000000-0000-0000-b77d-b1b9c67c96b7',b'TESS',b'tess2018263035959-s0003-0000000471013555-0123-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018263035959-s0003-0000000471013543-0123-s',3.0,b'00000000-0000-0000-9945-e718a1bf0dc2',b'TESS',b'tess2018263035959-s0003-0000000471013543-0123-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018263035959-s0003-0000000471013513-0123-s',3.0,b'00000000-0000-0000-8d52-95d0b9fb6a32',b'TESS',b'tess2018263035959-s0003-0000000471013513-0123-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018263035959-s0003-0000000471013529-0123-s',3.0,b'00000000-0000-0000-b303-3d233f9efba7',b'TESS',b'tess2018263035959-s0003-0000000471013529-0123-s',b'timeseries',b'',b'science'
